cell_id,dataset,celltype,n_proteins_identified,intensity_max,intensity_min_detected,intensity_median,dynamic_range_log10
[308] Kidney_1cell_308.htrms.PG.Quantity,kidney768,Descending vasa recta,225,11705.4013671875,211.83502197265625,650.0799560546875,1.7423885476813399
[155] Kidney_1cell_155.htrms.PG.Quantity,kidney768,Unknown,130,1965003.375,271.13421630859375,1242.1749877929688,3.8601789729625087
[218] Kidney_1cell_218.htrms.PG.Quantity,,,0,NaN,,,
[183] Kidney_1cell_183.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,803,356647.15625,130.90003967285156,468.7565612792969,3.4352989873187085
[429] Kidney_1cell_429.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,1090,508658.75,109.86109161376953,386.5974884033203,3.6655826096852433
[619] Kidney_1cell_619.htrms.PG.Quantity,kidney768,DCT2,855,108085.515625,141.690185546875,551.4850463867188,2.8824277296954834
[725] Kidney_1cell_725.htrms.PG.Quantity,kidney768,CNT,755,805489.0625,160.8781280517578,548.6241455078125,3.6995626433901867
[453] Kidney_1cell_453.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,116,228246.34375,223.14450073242188,823.0177307128906,3.0098176409810775
[44] Kidney_1cell_044.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,206,411901.78125,207.82708740234375,725.1834411621094,3.297091518824054
[523] Kidney_1cell_523.htrms.PG.Quantity,kidney768,Proximal straight tubule,939,197521.53125,155.4843292236328,657.1265869140625,3.103927819332459
[713] Kidney_1cell_713.htrms.PG.Quantity,,,30,5725.33740234375,219.02955627441406,559.7424011230469,1.4172983620258983
[111] Kidney_1cell_111.htrms.PG.Quantity,kidney768,Proximal straight tubule,1318,99836.1015625,94.82949829101562,374.63209533691406,3.0223441613073625
[296] Kidney_1cell_296.htrms.PG.Quantity,kidney768,CNT,932,264089.3125,124.13684844970703,461.9463806152344,3.3278501105376543
[497] Kidney_1cell_497.htrms.PG.Quantity,kidney768,DCT2,983,238458.953125,124.44203186035156,445.061279296875,3.2824465394435722
[320] Kidney_1cell_320.htrms.PG.Quantity,kidney768,CNT,942,125246.015625,120.72856140136719,467.79234313964844,3.015953893193418
[680] Kidney_1cell_680.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,750,144445.421875,157.7359619140625,549.7488708496094,2.96177306308434
[220] Kidney_1cell_220.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,421,202532.546875,180.61509704589844,680.5344848632812,3.049740775256716
[234] Kidney_1cell_234.htrms.PG.Quantity,kidney768,Proximal straight tubule,1171,704551.5625,110.1929931640625,444.4126281738281,3.8057588024509053
[722] Kidney_1cell_722.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,283,987929.5,242.61666870117188,1192.72509765625,3.6098053185832795
[426] Kidney_1cell_426.htrms.PG.Quantity,kidney768,Proximal straight tubule,1298,777356.3125,95.24727630615234,408.0081024169922,3.911767564161404
[166] Kidney_1cell_166.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,554,245465.96875,181.62728881835938,580.0931396484375,3.1308101901110623
[514] Kidney_1cell_514.htrms.PG.Quantity,kidney768,CNT,747,149468.390625,142.13766479492188,557.659423828125,3.0218401822919945
[148] Kidney_1cell_148.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,659,169741.171875,218.7259521484375,797.5746459960938,2.889886880414818
[508] Kidney_1cell_508.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,693,965253.8125,146.99896240234375,538.1842651367188,3.8173272563738396
[10] Kidney_1cell_010.htrms.PG.Quantity,kidney768,CNT,756,89631.4453125,146.9914093017578,531.1287841796875,2.7851684457212773
[759] Kidney_1cell_759.htrms.PG.Quantity,kidney768,Proximal straight tubule,978,401617.4375,119.01943969726562,476.70802307128906,3.528194659400271
[636] Kidney_1cell_636.htrms.PG.Quantity,kidney768,Proximal straight tubule,1003,149188.25,117.26702880859375,489.6965026855469,3.1045586980597006
[50] Kidney_1cell_050.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,458,256351.703125,193.2435760498047,693.8394775390625,3.1227311414280194
[594] Kidney_1cell_594.htrms.PG.Quantity,kidney768,Unknown,197,382306.09375,307.4037780761719,1396.6138916015625,3.094702019696651
[611] Kidney_1cell_611.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,986,516849.53125,122.91167449951172,467.80078125,3.6237709913644736
[690] Kidney_1cell_690.htrms.PG.Quantity,kidney768,CNT,544,84339.9921875,186.152099609375,793.6020202636719,2.6561656174605703
[627] Kidney_1cell_627.htrms.PG.Quantity,kidney768,Proximal straight tubule,1515,178907.90625,78.44575500488281,303.0716552734375,3.35806008596675
[400] Kidney_1cell_400.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,127,604313.0,255.97787475585938,832.1712646484375,3.3730595078696206
[539] Kidney_1cell_539.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,730,80883.0703125,136.9296112060547,567.9146118164062,2.7713602536315083
[285] Kidney_1cell_285.htrms.PG.Quantity,,,15,70673.046875,464.39788818359375,1004.4342651367188,2.1823635789886384
[452] Kidney_1cell_452.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,587,113230.75,153.84979248046875,617.9567260742188,2.866867469147474
[737] Kidney_1cell_737.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,331,292809.625,196.4496612548828,789.7357177734375,3.173334064117113
[478] Kidney_1cell_478.htrms.PG.Quantity,kidney768,Proximal straight tubule,1263,289755.71875,97.3875961303711,380.92578125,3.4735283701074717
[524] Kidney_1cell_524.htrms.PG.Quantity,kidney768,DCT2,898,387158.03125,143.91036987304688,553.383056640625,3.42979618335244
[199] Kidney_1cell_199.htrms.PG.Quantity,kidney768,Unknown,144,27239.025390625,208.6392822265625,894.518798828125,2.1157954845409237
[734] Kidney_1cell_734.htrms.PG.Quantity,kidney768,Proximal straight tubule,918,210334.109375,114.70265197753906,492.06785583496094,3.2633362477822567
[245] Kidney_1cell_245.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,494,1329684.375,214.12164306640625,876.6199951171875,3.793087998139962
[280] Kidney_1cell_280.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,274,27340.87890625,199.20309448242188,721.0751342773438,2.1375163907828343
[187] Kidney_1cell_187.htrms.PG.Quantity,kidney768,Proximal straight tubule,987,51565.62109375,111.00051879882812,470.1317138671875,2.667035244460055
[699] Kidney_1cell_699.htrms.PG.Quantity,kidney768,Proximal straight tubule,357,99558.03125,163.2334747314453,788.6727905273438,2.7852670743933716
[492] Kidney_1cell_492.htrms.PG.Quantity,kidney768,CNT,367,43878.73828125,308.736328125,1026.2791748046875,2.1526663964021626
[755] Kidney_1cell_755.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,347,629959.9375,201.70086669921875,793.9957275390625,3.494605166877932
[727] Kidney_1cell_727.htrms.PG.Quantity,kidney768,CNT,1120,593837.875,116.4480972290039,418.2107849121094,3.7075354969373695
[204] Kidney_1cell_204.htrms.PG.Quantity,kidney768,DCT2,943,82989.59375,116.53016662597656,462.01666259765625,2.8525852711874458
[46] Kidney_1cell_046.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,445,459754.78125,174.69363403320312,534.3854370117188,3.4202491751522928
[190] Kidney_1cell_190.htrms.PG.Quantity,kidney768,Descending vasa recta,165,6414.814453125,198.40283203125,595.2398681640625,1.5096362319894772
[653] Kidney_1cell_653.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,751,128292.5234375,156.79190063476562,601.5494995117188,2.9128777228608627
[224] Kidney_1cell_224.htrms.PG.Quantity,kidney768,CNT,861,594544.0,122.21240234375,456.8935852050781,3.6870687195092358
[198] Kidney_1cell_198.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,287,458197.625,168.10641479492188,749.1778564453125,3.4354685477013778
[694] Kidney_1cell_694.htrms.PG.Quantity,,,47,234771.109375,484.8684387207031,1463.639404296875,2.6850207364144683
[413] Kidney_1cell_413.htrms.PG.Quantity,kidney768,Proximal straight tubule,1008,343377.21875,111.38941955566406,475.8310089111328,3.488927537788082
[268] Kidney_1cell_268.htrms.PG.Quantity,kidney768,Descending vasa recta,485,188298.609375,173.5811004638672,645.3502197265625,3.0353446753055175
[466] Kidney_1cell_466.htrms.PG.Quantity,kidney768,Proximal straight tubule,1507,116053.3515625,74.04940795898438,309.68463134765625,3.1951360965866464
[112] Kidney_1cell_112.htrms.PG.Quantity,kidney768,CNT,730,88544.8359375,176.30494689941406,607.581298828125,2.700898739346364
[633] Kidney_1cell_633.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,696,37181.7265625,184.1930694580078,669.9844665527344,2.3050562675239634
[28] Kidney_1cell_028.htrms.PG.Quantity,kidney768,Descending vasa recta,163,11622.23828125,241.63560485839844,824.5885009765625,1.6821288474885756
[654] Kidney_1cell_654.htrms.PG.Quantity,kidney768,Macula densa,580,182960.703125,185.5939483642578,585.8615417480469,2.9937940094775617
[682] Kidney_1cell_682.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,227,361726.6875,173.75425720214844,873.4810180664062,3.31844509719178
[288] Kidney_1cell_288.htrms.PG.Quantity,kidney768,Unknown,195,68335.859375,146.86984252929688,755.7530517578125,2.667716031140288
[244] Kidney_1cell_244.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,959,74101.96875,108.41796112060547,412.4640197753906,2.834728510725892
[754] Kidney_1cell_754.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,113,163689.25,377.8312683105469,1011.9937133789062,2.6367222627027584
[488] Kidney_1cell_488.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,275,518521.1875,165.17510986328125,867.9764404296875,3.4968219026231018
[331] Kidney_1cell_331.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,250,895583.5625,201.7587127685547,788.3589172363281,3.6472738155432807
[67] Kidney_1cell_067.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,117,24571514.0,1085.2567138671875,6679.79736328125,4.354899435569023
[618] Kidney_1cell_618.htrms.PG.Quantity,kidney768,Proximal straight tubule,363,372051.34375,235.14480590820312,871.7598266601562,3.1992674873344433
[442] Kidney_1cell_442.htrms.PG.Quantity,,,40,550206.6875,327.4820556640625,3232.89013671875,3.225338356857093
[527] Kidney_1cell_527.htrms.PG.Quantity,kidney768,Macula densa,333,963863.5,165.1144561767578,545.69482421875,3.766230436053732
[19] Kidney_1cell_019.htrms.PG.Quantity,kidney768,Descending vasa recta,308,82760.203125,216.33616638183594,685.9224548339844,2.582692418460819
[538] Kidney_1cell_538.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,701,146058.59375,169.8411865234375,548.5484008789062,2.934484099761854
[185] Kidney_1cell_185.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,780,103201.7578125,115.35108184814453,488.07057189941406,2.9516654225826215
[648] Kidney_1cell_648.htrms.PG.Quantity,kidney768,Macula densa,245,201093.75,254.38845825195312,776.37255859375,2.8979011696831045
[718] Kidney_1cell_718.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,1100,451134.8125,129.35525512695312,446.8412322998047,3.5425222645228995
[47] Kidney_1cell_047.htrms.PG.Quantity,kidney768,Descending vasa recta,203,4877773.5,255.45176696777344,830.947998046875,4.2809127188723
[688] Kidney_1cell_688.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,1021,117096.7578125,146.53598022460938,618.0858154296875,2.902600596647935
[457] Kidney_1cell_457.htrms.PG.Quantity,kidney768,CNT,455,208468.515625,158.74447631835938,648.1492309570312,3.118341851576544
[314] Kidney_1cell_314.htrms.PG.Quantity,kidney768,Descending vasa recta,640,556326.0,150.8306884765625,642.1160888671875,3.566839643831687
[334] Kidney_1cell_334.htrms.PG.Quantity,kidney768,Descending vasa recta,269,258170.0625,201.7751007080078,646.1835327148438,3.1070383071526777
[118] Kidney_1cell_118.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,315,2026568.125,233.67654418945312,1117.6085205078125,3.9381460862508395
[638] Kidney_1cell_638.htrms.PG.Quantity,kidney768,Descending vasa recta,294,1517076.25,251.44935607910156,830.4923095703125,3.7805568816754236
[261] Kidney_1cell_261.htrms.PG.Quantity,kidney768,Descending vasa recta,308,13560.2421875,204.9283905029297,688.1089477539062,1.820665317008914
[479] Kidney_1cell_479.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,209,34421.2265625,178.26925659179688,685.23583984375,2.285749888454942
[407] Kidney_1cell_407.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,695,109842.078125,132.23756408691406,522.8880615234375,2.9194139001999346
[281] Kidney_1cell_281.htrms.PG.Quantity,kidney768,Descending vasa recta,206,26471.349609375,200.4376678466797,646.2471923828125,2.1207967428874053
[501] Kidney_1cell_501.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,451,2015292.875,286.43414306640625,1073.024169921875,3.8473133846611445
[254] Kidney_1cell_254.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,222,258951.03125,176.69569396972656,707.8712463378906,3.1659916789106
[729] Kidney_1cell_729.htrms.PG.Quantity,,,23,268795.5625,247.9995880126953,3845.418701171875,3.034971135388965
[287] Kidney_1cell_287.htrms.PG.Quantity,kidney768,Proximal straight tubule,1005,307959.78125,112.74105834960938,483.93145751953125,3.4364118950534452
[736] Kidney_1cell_736.htrms.PG.Quantity,kidney768,Proximal straight tubule,777,617220.0,154.96995544433594,568.0786743164062,3.600192482044749
[692] Kidney_1cell_692.htrms.PG.Quantity,kidney768,Proximal straight tubule,1383,54627.5,107.750732421875,433.7124938964844,2.7049910947971116
[509] Kidney_1cell_509.htrms.PG.Quantity,kidney768,Descending vasa recta,391,205760.296875,227.49281311035156,697.27392578125,2.956393896753769
[500] Kidney_1cell_500.htrms.PG.Quantity,kidney768,Macula densa,391,629226.6875,115.01899719238281,443.0103759765625,3.7380375573215714
[528] Kidney_1cell_528.htrms.PG.Quantity,kidney768,Unknown,169,306559.625,243.5781707763672,1029.047607421875,3.099876591464056
[421] Kidney_1cell_421.htrms.PG.Quantity,kidney768,Proximal straight tubule,986,22313.240234375,112.05448913574219,538.9200134277344,2.2991333813120134
[397] Kidney_1cell_397.htrms.PG.Quantity,kidney768,CNT,1192,224150.5625,102.4627685546875,379.9833068847656,3.3399737466728365
[321] Kidney_1cell_321.htrms.PG.Quantity,kidney768,Proximal straight tubule,1439,53302.94921875,84.47084045410156,318.35040283203125,2.800044423656579
[13] Kidney_1cell_013.htrms.PG.Quantity,,,30,388020.34375,431.79290771484375,1407.4609985351562,2.95357899139274
[382] Kidney_1cell_382.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,539,125226.859375,154.7255859375,506.96112060546875,2.9081353528188654
[60] Kidney_1cell_060.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,594,253684.375,169.98074340820312,679.1329040527344,3.1738939945679574
[369] Kidney_1cell_369.htrms.PG.Quantity,kidney768,Proximal straight tubule,438,431616.84375,193.51487731933594,765.607177734375,3.348384025621976
[435] Kidney_1cell_435.htrms.PG.Quantity,kidney768,Descending vasa recta,455,307348.34375,194.88629150390625,635.2674560546875,3.1978495856361584
[197] Kidney_1cell_197.htrms.PG.Quantity,kidney768,Proximal straight tubule,1114,71978.265625,101.5517578125,432.6160888671875,2.8505139325270457
[246] Kidney_1cell_246.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,223,26214.142578125,181.17005920410156,751.612060546875,2.160449230967452
[303] Kidney_1cell_303.htrms.PG.Quantity,kidney768,Descending vasa recta,456,23426.6796875,174.2366485595703,648.609375,2.128571230648381
[602] Kidney_1cell_602.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,219,274745.5625,248.20693969726562,926.0654296875,3.044116766817673
[107] Kidney_1cell_107.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,255,46469.49609375,229.580078125,861.5343017578125,2.3062337637620893
[752] Kidney_1cell_752.htrms.PG.Quantity,kidney768,DCT2,1127,128477.25,118.1966323852539,440.2182312011719,3.0362211291847245
[388] Kidney_1cell_388.htrms.PG.Quantity,kidney768,Descending vasa recta,357,80819.4453125,195.34564208984375,696.7421875,2.616712138309489
[88] Kidney_1cell_088.htrms.PG.Quantity,kidney768,Unknown,119,20522.462890625,405.04791259765625,1169.416748046875,1.70472308064342
[519] Kidney_1cell_519.htrms.PG.Quantity,kidney768,Proximal straight tubule,986,82163.296875,128.43991088867188,516.7033996582031,2.8059778618072735
[375] Kidney_1cell_375.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,578,138428.15625,174.718505859375,604.5396728515625,2.898885527403788
[434] Kidney_1cell_434.htrms.PG.Quantity,kidney768,Unknown,135,256767.828125,258.80419921875,1236.9080810546875,2.996569288940539
[605] Kidney_1cell_605.htrms.PG.Quantity,kidney768,Proximal straight tubule,1312,224322.390625,99.51841735839844,373.5275421142578,3.352969163813128
[115] Kidney_1cell_115.htrms.PG.Quantity,kidney768,Proximal straight tubule,1200,41566.6328125,99.75334930419922,443.0630340576172,2.619817358632514
[484] Kidney_1cell_484.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,555,551135.3125,159.5348358154297,517.1195068359375,3.5384027084415024
[463] Kidney_1cell_463.htrms.PG.Quantity,kidney768,CNT,877,526246.9375,124.46830749511719,474.8047790527344,3.6261307973641066
[240] Kidney_1cell_240.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,421,32008.55859375,252.43081665039062,839.2830810546875,2.103123745177712
[329] Kidney_1cell_329.htrms.PG.Quantity,kidney768,Unknown,203,421956.96875,134.31866455078125,749.3648681640625,3.497131798563788
[248] Kidney_1cell_248.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,741,76260.7890625,137.62515258789062,546.3314208984375,2.7436034810695347
[438] Kidney_1cell_438.htrms.PG.Quantity,kidney768,Proximal straight tubule,315,165808.0625,166.7578125,745.6264038085938,2.997519455022084
[409] Kidney_1cell_409.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,307,52872.34765625,290.34716796875,1281.2718505859375,2.260311000222793
[104] Kidney_1cell_104.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,475,522805.78125,211.59913635253906,770.0383911132812,3.3928264906339587
[286] Kidney_1cell_286.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,300,213293.5625,138.95196533203125,631.6365051269531,3.186113054224634
[662] Kidney_1cell_662.htrms.PG.Quantity,,,52,3552252.25,813.2555541992188,11857.390625,3.640276759995422
[681] Kidney_1cell_681.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,232,32402.373046875,180.42115783691406,743.3262023925781,2.2542893521799243
[192] Kidney_1cell_192.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,242,465910.25,170.1612548828125,728.027587890625,3.4374415853239215
[655] Kidney_1cell_655.htrms.PG.Quantity,kidney768,CNT,1165,351413.09375,122.78699493408203,400.56011962890625,3.4566655687412404
[99] Kidney_1cell_099.htrms.PG.Quantity,kidney768,Macula densa,223,769490.875,246.3506622314453,701.0203857421875,3.494649740053069
[249] Kidney_1cell_249.htrms.PG.Quantity,kidney768,CNT,551,153207.84375,160.40780639648438,621.4124145507812,2.9800555005386062
[516] Kidney_1cell_516.htrms.PG.Quantity,,,6,27237.63671875,130.9616241455078,503.77394104003906,2.3180253707689262
[194] Kidney_1cell_194.htrms.PG.Quantity,kidney768,Proximal straight tubule,422,1121143.75,144.0175018310547,614.6948852539062,3.891246026968059
[742] Kidney_1cell_742.htrms.PG.Quantity,kidney768,Proximal straight tubule,431,31610.77734375,186.197265625,791.3475341796875,2.229861876830704
[124] Kidney_1cell_124.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,527,44005.03125,195.09092712402344,677.7152099609375,2.3532652611251663
[384] Kidney_1cell_384.htrms.PG.Quantity,kidney768,Descending vasa recta,253,28120.484375,259.9665832519531,845.6301879882812,2.034105270858505
[650] Kidney_1cell_650.htrms.PG.Quantity,kidney768,CNT,672,204757.890625,138.71875,546.5745239257812,3.1691054801805536
[169] Kidney_1cell_169.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,598,90915.09375,150.81231689453125,519.9302062988281,2.7801991789384792
[152] Kidney_1cell_152.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,196,601742.125,222.94305419921875,824.98681640625,3.431216468939318
[640] Kidney_1cell_640.htrms.PG.Quantity,kidney768,Descending vasa recta,738,234503.8125,173.6806640625,671.1184692382812,3.130398436790851
[243] Kidney_1cell_243.htrms.PG.Quantity,kidney768,CNT,443,188650.671875,152.50172424316406,604.5086059570312,3.092383602258454
[549] Kidney_1cell_549.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,1094,69639.984375,132.02462768554688,528.8461303710938,2.7222037135680575
[68] Kidney_1cell_068.htrms.PG.Quantity,,,15,12859.4462890625,110.69828796386719,1265.973388671875,2.065081364613696
[55] Kidney_1cell_055.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,1011,440039.125,119.69438934326172,426.68609619140625,3.565417499037945
[257] Kidney_1cell_257.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,492,2876289.5,186.0301971435547,764.2257690429688,4.189249149565244
[179] Kidney_1cell_179.htrms.PG.Quantity,kidney768,Proximal straight tubule,1204,78092.109375,96.48312377929688,410.9956359863281,2.908155797947584
[345] Kidney_1cell_345.htrms.PG.Quantity,kidney768,Proximal straight tubule,492,433754.21875,113.03004455566406,528.5227661132812,3.5840498130273475
[25] Kidney_1cell_025.htrms.PG.Quantity,kidney768,Proximal straight tubule,1023,359225.84375,113.40878295898438,549.1854248046875,3.5007208836690125
[651] Kidney_1cell_651.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,254,558850.5,211.40550231933594,814.3025512695312,3.4221793571865784
[697] Kidney_1cell_697.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,345,324864.625,209.6832275390625,804.9346313476562,3.1901387300900264
[762] Kidney_1cell_762.htrms.PG.Quantity,kidney768,CD-intercalated cells (type B),950,159708.421875,131.95993041992188,456.73631286621094,3.082885740436055
[751] Kidney_1cell_751.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,539,88559.40625,168.57945251464844,684.9093017578125,2.720430057065159
[93] Kidney_1cell_093.htrms.PG.Quantity,,,44,36625440.0,5231.33056640625,38171.478515625,3.845170686944623
[253] Kidney_1cell_253.htrms.PG.Quantity,kidney768,Descending vasa recta,575,778642.8125,178.4544677734375,657.1370239257812,3.6398108536716083
[151] Kidney_1cell_151.htrms.PG.Quantity,kidney768,Proximal straight tubule,1083,61755.83984375,126.84866333007812,467.6251220703125,2.687392137050962
[202] Kidney_1cell_202.htrms.PG.Quantity,kidney768,Proximal straight tubule,439,1049702.5,138.5170440673828,607.0411376953125,3.87956301633311
[462] Kidney_1cell_462.htrms.PG.Quantity,kidney768,Juxtaglomerular cells,602,234326.046875,111.25604248046875,411.23406982421875,3.323496958486433
[12] Kidney_1cell_012.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,296,604051.875,190.88876342773438,803.5525817871094,3.50029387211475
[652] Kidney_1cell_652.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,958,381153.0625,143.02647399902344,515.3464660644531,3.425682981399245
[577] Kidney_1cell_577.htrms.PG.Quantity,,,75,277378.21875,204.95249938964844,1169.4146728515625,3.1314191360125556
[471] Kidney_1cell_471.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,115,722827.25,255.4274444580078,1017.9822387695312,3.4517669584459494
[475] Kidney_1cell_475.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,169,29745.556640625,251.66082763671875,921.8070678710938,2.0726064799314687
[49] Kidney_1cell_049.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,929,604506.75,172.23101806640625,814.992919921875,3.545289785879932
[659] Kidney_1cell_659.htrms.PG.Quantity,kidney768,Macula densa,635,527545.625,167.8466033935547,529.205810546875,3.497347468602725
[689] Kidney_1cell_689.htrms.PG.Quantity,kidney768,Macula densa,474,780290.125,173.76303100585938,552.4338073730469,3.652298727198458
[7] Kidney_1cell_007.htrms.PG.Quantity,kidney768,Descending vasa recta,601,341074.25,212.2062530517578,739.9962768554688,3.206090755771586
[378] Kidney_1cell_378.htrms.PG.Quantity,,,29,20569.896484375,259.51177978515625,1352.8482666015625,1.8990750299921786
[37] Kidney_1cell_037.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,180,583869.3125,273.8717041015625,924.57568359375,3.32876848573225
[273] Kidney_1cell_273.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,167,1489441.0,147.2715606689453,656.5435791015625,4.004904415384501
[52] Kidney_1cell_052.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,120,10156.8125,282.4095764160156,976.779052734375,1.5558780158129912
[555] Kidney_1cell_555.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,376,30183.6875,189.20040893554688,844.1653442382812,2.2028502251004674
[76] Kidney_1cell_076.htrms.PG.Quantity,kidney768,Proximal straight tubule,1084,230233.890625,132.74002075195312,490.75205993652344,3.239167371315826
[482] Kidney_1cell_482.htrms.PG.Quantity,kidney768,Descending vasa recta,135,78185.453125,163.956787109375,776.067138671875,2.678396558158185
[468] Kidney_1cell_468.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,212,25270.83984375,219.2309112548828,826.6562194824219,2.061717886326132
[122] Kidney_1cell_122.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,447,19124.88671875,236.55210876464844,765.1770629882812,1.907672047445501
[270] Kidney_1cell_270.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,767,196284.96875,143.60821533203125,452.1307678222656,3.135707758051094
[373] Kidney_1cell_373.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,307,455725.4375,195.81671142578125,685.6669921875,3.3668535178462586
[136] Kidney_1cell_136.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,199,610777.9375,284.22027587890625,1183.2552490234375,3.3322282844366224
[608] Kidney_1cell_608.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,173,172653.234375,233.02528381347656,1238.1285400390625,2.8697716729594847
[415] Kidney_1cell_415.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,303,993496.5,174.70596313476562,807.1528930664062,3.754858612716359
[178] Kidney_1cell_178.htrms.PG.Quantity,kidney768,CNT,1055,491238.1875,126.4073715209961,416.3297424316406,3.5895197194733406
[132] Kidney_1cell_132.htrms.PG.Quantity,kidney768,Unknown,154,270599.53125,336.7024841308594,1259.1699829101562,2.9050807194021635
[733] Kidney_1cell_733.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,271,609512.3125,189.1853485107422,721.9301147460938,3.5080949836786326
[348] Kidney_1cell_348.htrms.PG.Quantity,kidney768,Proximal straight tubule,901,163146.953125,111.7295913696289,460.8103942871094,3.1644107570519764
[518] Kidney_1cell_518.htrms.PG.Quantity,,,20,9716.70703125,132.55540466308594,1077.596923828125,1.8651216686415324
[447] Kidney_1cell_447.htrms.PG.Quantity,kidney768,Unknown,158,72276.9296875,301.09912109375,1156.9136352539062,2.3802902077080574
[379] Kidney_1cell_379.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,295,27684.609375,175.49269104003906,856.8602905273438,2.1979793664899243
[410] Kidney_1cell_410.htrms.PG.Quantity,kidney768,Proximal convoluted tubule,461,29856.6875,243.4181671142578,799.8239135742188,2.088688634578455
[676] Kidney_1cell_676.htrms.PG.Quantity,kidney768,Unknown,184,1445013.5,290.79071044921875,1101.114013671875,3.6962913759854628
[368] Kidney_1cell_368.htrms.PG.Quantity,kidney768,Thick ascending limb of LOH,286,239257.875,164.49191284179688,672.4454956054688,3.162721690221525
